Port Name,Administrative Approach Rank,"Total
Points",Economy Label,Port Name.1,Statistic Approach Rank,IndeX Value,Economy Label.1,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S01,S1   2018,2018,S,Semi-annual,251,3,Container ships,0.76,,12,,54780,,217673,,,,,,4917,,20776,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S01,S1   2018,2018,S,Semi-annual,251,4,Dry breakbulk carriers,1.44,,16,,4668,,40322,,6544,,81279,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S01,S1   2018,2018,S,Semi-annual,251,5,Dry bulk carriers,3.22,,12,,27518,,94710,,48728,,181458,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S01,S1   2018,2018,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,28381,,76420,,11484,,46705,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S01,S1   2018,2018,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.08,,11,,7895,,48456,,8703,,55056,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S01,S1   2018,2018,S,Semi-annual,251,8,Liquefied natural gas carriers,1.21,,9,,98115,,163922,,76111,,130441,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,0,All ships,1.12,,16,,23120,,228081,,17960,,323183,,5113,,20776,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,1,Passenger ships,,,17,,23757,,228081,,,,,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,2,Liquid bulk carriers,1.06,,12,,13330,,165571,,22722,,323183,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,3,Container ships,0.73,,12,,56496,,217673,,,,,,5113,,20776,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,4,Dry breakbulk carriers,1.54,,15,,4656,,40322,,6490,,62942,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,5,Dry bulk carriers,3.02,,12,,27525,,94528,,48851,,181408,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,28627,,77000,,11373,,46704,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.06,,11,,8153,,47985,,8965,,55066,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2018S02,S2   2018,2018,S,Semi-annual,251,8,Liquefied natural gas carriers,1.18,,7,,104229,,141671,,81577,,122006,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,0,All ships,1.1031,,17,,23397,,225282,,17542,,322398,,5090,,20776,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,1,Passenger ships,,,18,,24661,,225282,,,,,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,2,Liquid bulk carriers,1.0181,,12,,12200,,165571,,20882,,319398,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,3,Container ships,0.7549,,13,,56377,,217673,,,,,,5090,,20776,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,4,Dry breakbulk carriers,1.5701,,16,,4521,,37499,,6340,,61026,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,5,Dry bulk carriers,2.8486,,13,,25541,,155051,,44819,,322398,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,29174,,76420,,11543,,46705,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1118,,11,,8480,,48060,,9382,,58899,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S01,S1   2019,2019,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1354,,8,,105122,,168189,,83239,,154940,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,0,All ships,1.1243,,17,,22954,,225282,,17174,,320805,,5037,,20600,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,1,Passenger ships,,,18,,24055,,225282,,,,,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,2,Liquid bulk carriers,1.0403,,12,,12277,,165680,,20723,,320805,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,3,Container ships,0.7347,,14,,56308,,217673,,,,,,5037,,20600,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,4,Dry breakbulk carriers,1.5962,,16,,4610,,44865,,6401,,73296,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,5,Dry bulk carriers,3.2503,,12,,26599,,94544,,46798,,183026,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,16,,27666,,76420,,10967,,46705,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1288,,11,,9297,,48022,,10336,,54592,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2019S02,S2   2019,2019,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1736,,8,,102442,,163922,,79618,,156000,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,0,All ships,1.2042,,16,,22519,,235500,,16967,,320926,,5012,,23656,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798,,320926,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012,,23656,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,4,Dry breakbulk carriers,1.7167,,17,,4627,,46112,,6471,,72924,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,5,Dry bulk carriers,3.1076,,13,,23795,,106952,,40825,,205203,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,16,,29581,,76420,,11906,,45200,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1017,,12,,8674,,48167,,9743,,58610,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S01,S1   2020,2020,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1625,,9,,106800,,163922,,82536,,130026,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,0,All ships,1.1035,,16,,20900,,236583,,15896,,317794,,5157,,23000,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,1,Passenger ships,,,18,,21080,,183900,,,,,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,2,Liquid bulk carriers,1.0194,,13,,11352,,160882,,18769,,317794,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,3,Container ships,0.7615,,13,,57442,,236583,,,,,,5157,,23000,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,4,Dry breakbulk carriers,1.5778,,17,,4634,,41580,,6364,,62045,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,5,Dry bulk carriers,2.7743,,13,,23590,,94544,,41470,,182913,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,30804,,76420,,12172,,48988,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1583,,11,,9584,,48060,,10733,,54592,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2020S02,S2   2020,2020,S,Semi-annual,251,8,Liquefied natural gas carriers,1.167,,9,,101818,,163922,,80128,,130298,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,1.1799,,17,,21440,,237200,,16035,,308376,,5051,,23964,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,,,18,,22359,,169116,,,,,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,1.0399,,13,,10986,,162761,,18165,,308376,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,0.9333,,14,,55795,,237200,,,,,,5051,,23964,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,1.6437,,18,,4819,,39009,,6667,,62841,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,2.8882,,15,,23684,,107450,,41698,,208822,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,17,,29980,,76420,,12487,,48988,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.0774,,12,,9606,,48963,,10764,,55047,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1083,,10,,99417,,141671,,75682,,106896,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,0,All ships,1.1521,,17,,21484,,236583,,16198,,319702,,5160,,23964,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,1,Passenger ships,,,18,,22623,,228199,,,,,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,1.0111,,13,,11102,,167168,,18510,,319702,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,3,Container ships,0.9913,,13,,56260,,236583,,,,,,5160,,23964,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,1.5056,,17,,4477,,44684,,6198,,72562,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,3.0708,,13,,26892,,94674,,47870,,183123,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,18,,29115,,76420,,12005,,45200,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.0868,,12,,9113,,47965,,10204,,54669,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2021S02,S2   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1413,,11,,97216,,136980,,75879,,121910,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,0,All ships,1.2125,,18,,21356,,236583,,17633,,319778,,5073,,23964,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,1,Passenger ships,,,20,,22142,,235600,,,,,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,2,Liquid bulk carriers,1.0278,,13,,12382,,167168,,20825,,319778,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,3,Container ships,1.1208,,14,,55262,,236583,,,,,,5073,,23964,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,4,Dry breakbulk carriers,1.5729,,18,,4550,,46295,,6358,,72871,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,5,Dry bulk carriers,3.1,,15,,25675,,107526,,45178,,208521,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,18,,26962,,76420,,11462,,45200,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1142,,13,,8716,,49567,,9828,,55250,,,,,
POINTE-?-PITRE,109,40.162,France,LAZARO CARDENAS,109,15.138,Mexico,2022S01,S1   2022,2022,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1187,,9,,106670,,149367,,82808,,121935,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,0,All ships,1.11,,16,,23254,,228081,,17264,,323183,,4917,,20776,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,1,Passenger ships,,,17,,24685,,228081,,,,,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,2,Liquid bulk carriers,1.06,,13,,13308,,166308,,22763,,323183,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,3,Container ships,0.76,,12,,54780,,217673,,,,,,4917,,20776,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,4,Dry breakbulk carriers,1.44,,16,,4668,,40322,,6544,,81279,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,5,Dry bulk carriers,3.22,,12,,27518,,94710,,48728,,181458,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,28381,,76420,,11484,,46705,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.08,,11,,7895,,48456,,8703,,55056,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S01,S1   2018,2018,S,Semi-annual,251,8,Liquefied natural gas carriers,1.21,,9,,98115,,163922,,76111,,130441,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,0,All ships,1.12,,16,,23120,,228081,,17960,,323183,,5113,,20776,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,1,Passenger ships,,,17,,23757,,228081,,,,,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,2,Liquid bulk carriers,1.06,,12,,13330,,165571,,22722,,323183,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,3,Container ships,0.73,,12,,56496,,217673,,,,,,5113,,20776,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,4,Dry breakbulk carriers,1.54,,15,,4656,,40322,,6490,,62942,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,5,Dry bulk carriers,3.02,,12,,27525,,94528,,48851,,181408,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,28627,,77000,,11373,,46704,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.06,,11,,8153,,47985,,8965,,55066,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2018S02,S2   2018,2018,S,Semi-annual,251,8,Liquefied natural gas carriers,1.18,,7,,104229,,141671,,81577,,122006,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,0,All ships,1.1031,,17,,23397,,225282,,17542,,322398,,5090,,20776,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,1,Passenger ships,,,18,,24661,,225282,,,,,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,2,Liquid bulk carriers,1.0181,,12,,12200,,165571,,20882,,319398,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,3,Container ships,0.7549,,13,,56377,,217673,,,,,,5090,,20776,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,4,Dry breakbulk carriers,1.5701,,16,,4521,,37499,,6340,,61026,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,5,Dry bulk carriers,2.8486,,13,,25541,,155051,,44819,,322398,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,29174,,76420,,11543,,46705,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1118,,11,,8480,,48060,,9382,,58899,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S01,S1   2019,2019,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1354,,8,,105122,,168189,,83239,,154940,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,0,All ships,1.1243,,17,,22954,,225282,,17174,,320805,,5037,,20600,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,1,Passenger ships,,,18,,24055,,225282,,,,,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,2,Liquid bulk carriers,1.0403,,12,,12277,,165680,,20723,,320805,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,3,Container ships,0.7347,,14,,56308,,217673,,,,,,5037,,20600,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,4,Dry breakbulk carriers,1.5962,,16,,4610,,44865,,6401,,73296,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,5,Dry bulk carriers,3.2503,,12,,26599,,94544,,46798,,183026,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,16,,27666,,76420,,10967,,46705,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1288,,11,,9297,,48022,,10336,,54592,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2019S02,S2   2019,2019,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1736,,8,,102442,,163922,,79618,,156000,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,0,All ships,1.2042,,16,,22519,,235500,,16967,,320926,,5012,,23656,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798,,320926,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012,,23656,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,4,Dry breakbulk carriers,1.7167,,17,,4627,,46112,,6471,,72924,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,5,Dry bulk carriers,3.1076,,13,,23795,,106952,,40825,,205203,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,16,,29581,,76420,,11906,,45200,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1017,,12,,8674,,48167,,9743,,58610,,,,,
FORT-DE-FRANCE,122,28.535,France,DA CHAN BAY TERMINAL ONE,122,10.951,China,2020S01,S1   2020,2020,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1625,,9,,106800,,163922,,82536,,130026,,,,,
